,actalog,img_hi,img_lo,img_mid,pool_reduction_pct
2019-10-20 17:00:00,19.0,7.0,5.0,6.0,0.6842105263157895
2019-10-20 17:00:02,17.0,5.0,3.0,4.0,0.7647058823529411
2019-10-20 17:00:05,18.0,5.0,3.0,4.0,0.7777777777777778
2019-10-20 17:00:31,19.0,6.0,3.0,4.5,0.7631578947368421
2019-10-20 17:00:37,18.0,5.0,2.0,3.5,0.8055555555555556
2019-10-20 17:00:38,19.0,6.0,2.0,4.0,0.7894736842105263
2019-10-20 17:00:59,20.0,7.0,2.0,4.5,0.775
2019-10-20 17:01:00,20.0,8.0,7.0,7.5,0.625
2019-10-20 17:01:04,19.0,7.0,6.0,6.5,0.6578947368421053
2019-10-20 17:01:18,20.0,8.0,6.0,7.0,0.65
2019-10-20 17:01:21,21.0,9.0,7.0,8.0,0.6190476190476191
2019-10-20 17:01:22,22.0,9.0,7.0,8.0,0.6363636363636364
2019-10-20 17:01:24,21.0,8.0,6.0,7.0,0.6666666666666666
2019-10-20 17:01:28,20.0,7.0,5.0,6.0,0.7
2019-10-20 17:01:35,19.0,6.0,4.0,5.0,0.7368421052631579
2019-10-20 17:01:37,18.0,5.0,3.0,4.0,0.7777777777777778
2019-10-20 17:02:00,18.0,6.0,5.0,5.5,0.6944444444444444
2019-10-20 17:02:03,20.0,7.0,6.0,6.5,0.675
2019-10-20 17:02:10,19.0,6.0,5.0,5.5,0.7105263157894737
2019-10-20 17:02:12,20.0,7.0,6.0,6.5,0.675
2019-10-20 17:02:18,21.0,8.0,6.0,7.0,0.6666666666666666
2019-10-20 17:02:20,20.0,7.0,5.0,6.0,0.7
2019-10-20 17:02:24,19.0,6.0,4.0,5.0,0.7368421052631579
2019-10-20 17:02:28,20.0,7.0,4.0,5.5,0.725
2019-10-20 17:02:46,21.0,7.0,4.0,5.5,0.7380952380952381
2019-10-20 17:02:53,22.0,8.0,4.0,6.0,0.7272727272727273
2019-10-20 17:03:00,22.0,10.0,8.0,9.0,0.5909090909090909
2019-10-20 17:03:04,23.0,10.0,8.0,9.0,0.6086956521739131
2019-10-20 17:03:10,24.0,11.0,8.0,9.5,0.6041666666666666
2019-10-20 17:03:22,25.0,11.0,8.0,9.5,0.62
2019-10-20 17:03:27,24.0,10.0,7.0,8.5,0.6458333333333334
2019-10-20 17:03:43,25.0,11.0,7.0,9.0,0.64
2019-10-20 17:03:49,26.0,12.0,7.0,9.5,0.6346153846153846
2019-10-20 17:03:53,27.0,12.0,7.0,9.5,0.6481481481481481
2019-10-20 17:03:57,25.0,10.0,5.0,7.5,0.7
2019-10-20 17:04:00,25.0,14.0,10.0,12.0,0.52
2019-10-20 17:04:52,26.0,14.0,10.0,12.0,0.5384615384615384
2019-10-20 17:05:00,26.0,16.0,14.0,15.0,0.4230769230769231
2019-10-20 17:05:06,27.0,17.0,14.0,15.5,0.42592592592592593
2019-10-20 17:05:14,28.0,17.0,14.0,15.5,0.44642857142857145
2019-10-20 17:05:27,29.0,17.0,14.0,15.5,0.46551724137931033
2019-10-20 17:05:36,30.0,17.0,14.0,15.5,0.48333333333333334
2019-10-20 17:06:00,30.0,20.0,17.0,18.5,0.38333333333333336
2019-10-20 17:06:38,31.0,21.0,17.0,19.0,0.3870967741935484
2019-10-20 17:06:41,32.0,22.0,17.0,19.5,0.390625
2019-10-20 17:06:51,33.0,23.0,17.0,20.0,0.3939393939393939
2019-10-20 17:07:00,33.0,23.0,23.0,23.0,0.30303030303030304
2019-10-20 17:07:07,34.0,24.0,23.0,23.5,0.3088235294117647
2019-10-20 17:07:16,33.0,23.0,22.0,22.5,0.3181818181818182
2019-10-20 17:07:41,34.0,24.0,22.0,23.0,0.3235294117647059
2019-10-20 17:07:51,35.0,24.0,22.0,23.0,0.34285714285714286
2019-10-20 17:08:00,35.0,24.0,24.0,24.0,0.3142857142857143
2019-10-20 17:08:06,36.0,24.0,24.0,24.0,0.3333333333333333
2019-10-20 17:08:12,37.0,25.0,25.0,25.0,0.32432432432432434
2019-10-20 17:08:54,38.0,25.0,25.0,25.0,0.34210526315789475
2019-10-20 17:09:00,38.0,27.0,25.0,26.0,0.3157894736842105
2019-10-20 17:09:24,39.0,28.0,25.0,26.5,0.32051282051282054
2019-10-20 17:09:46,40.0,29.0,25.0,27.0,0.325
2019-10-20 17:09:58,41.0,30.0,25.0,27.5,0.32926829268292684
2019-10-20 17:10:00,41.0,30.0,30.0,30.0,0.2682926829268293
2019-10-20 17:10:30,42.0,30.0,30.0,30.0,0.2857142857142857
2019-10-20 17:10:36,43.0,31.0,30.0,30.5,0.29069767441860467
2019-10-20 17:10:39,44.0,31.0,30.0,30.5,0.3068181818181818
2019-10-20 17:10:42,45.0,32.0,30.0,31.0,0.3111111111111111
2019-10-20 17:11:00,45.0,35.0,32.0,33.5,0.25555555555555554
2019-10-20 17:11:17,46.0,36.0,32.0,34.0,0.2608695652173913
2019-10-20 17:11:30,47.0,36.0,32.0,34.0,0.2765957446808511
2019-10-20 17:11:31,48.0,37.0,32.0,34.5,0.28125
2019-10-20 17:11:33,49.0,38.0,32.0,35.0,0.2857142857142857
2019-10-20 17:11:36,50.0,38.0,32.0,35.0,0.3
2019-10-20 17:11:39,51.0,39.0,32.0,35.5,0.30392156862745096
2019-10-20 17:11:47,52.0,40.0,32.0,36.0,0.3076923076923077
2019-10-20 17:11:52,53.0,41.0,32.0,36.5,0.3113207547169811
2019-10-20 17:11:54,54.0,42.0,32.0,37.0,0.3148148148148148
2019-10-20 17:12:00,54.0,44.0,42.0,43.0,0.2037037037037037
2019-10-20 17:12:04,55.0,45.0,42.0,43.5,0.20909090909090908
2019-10-20 17:12:16,56.0,46.0,43.0,44.5,0.20535714285714285
2019-10-20 17:12:19,57.0,47.0,44.0,45.5,0.20175438596491227
2019-10-20 17:12:27,58.0,48.0,44.0,46.0,0.20689655172413793
2019-10-20 17:12:45,59.0,49.0,44.0,46.5,0.211864406779661
2019-10-20 17:12:49,60.0,50.0,44.0,47.0,0.21666666666666667
2019-10-20 17:12:58,61.0,50.0,44.0,47.0,0.22950819672131148
2019-10-20 17:13:00,61.0,52.0,50.0,51.0,0.16393442622950818
2019-10-20 17:13:01,62.0,53.0,51.0,52.0,0.16129032258064516
2019-10-20 17:13:04,63.0,54.0,52.0,53.0,0.15873015873015872
2019-10-20 17:13:53,64.0,54.0,52.0,53.0,0.171875
2019-10-20 17:14:00,64.0,55.0,54.0,54.5,0.1484375
2019-10-20 17:14:03,65.0,56.0,54.0,55.0,0.15384615384615385
2019-10-20 17:14:04,66.0,57.0,54.0,55.5,0.1590909090909091
2019-10-20 17:14:10,67.0,58.0,54.0,56.0,0.16417910447761194
2019-10-20 17:14:18,68.0,59.0,54.0,56.5,0.16911764705882354
2019-10-20 17:14:23,67.0,58.0,53.0,55.5,0.17164179104477612
2019-10-20 17:14:33,68.0,59.0,53.0,56.0,0.17647058823529413
2019-10-20 17:14:36,69.0,59.0,53.0,56.0,0.18840579710144928
2019-10-20 17:14:45,70.0,60.0,53.0,56.5,0.19285714285714287
2019-10-20 17:14:50,72.0,60.0,53.0,56.5,0.2152777777777778
2019-10-20 17:14:59,73.0,61.0,53.0,57.0,0.2191780821917808
2019-10-20 17:15:00,73.0,62.0,61.0,61.5,0.15753424657534246
2019-10-20 17:15:17,74.0,63.0,61.0,62.0,0.16216216216216217
2019-10-20 17:15:23,76.0,65.0,61.0,63.0,0.17105263157894737
2019-10-20 17:15:31,77.0,66.0,61.0,63.5,0.17532467532467533
2019-10-20 17:15:42,79.0,67.0,61.0,64.0,0.189873417721519
2019-10-20 17:16:00,79.0,69.0,67.0,68.0,0.13924050632911392
2019-10-20 17:16:35,80.0,69.0,67.0,68.0,0.15
2019-10-20 17:16:44,81.0,69.0,67.0,68.0,0.16049382716049382
2019-10-20 17:16:55,82.0,69.0,67.0,68.0,0.17073170731707318
2019-10-20 17:17:00,82.0,71.0,69.0,70.0,0.14634146341463414
2019-10-20 17:17:01,83.0,72.0,70.0,71.0,0.14457831325301204
2019-10-20 17:17:02,84.0,73.0,70.0,71.5,0.1488095238095238
2019-10-20 17:17:11,86.0,74.0,71.0,72.5,0.1569767441860465
2019-10-20 17:17:31,87.0,75.0,71.0,73.0,0.16091954022988506
2019-10-20 17:17:34,88.0,75.0,71.0,73.0,0.17045454545454544
2019-10-20 17:17:53,89.0,75.0,71.0,73.0,0.1797752808988764
2019-10-20 17:18:00,89.0,78.0,75.0,76.5,0.1404494382022472
2019-10-20 17:18:11,88.0,77.0,74.0,75.5,0.14204545454545456
2019-10-20 17:18:20,89.0,78.0,75.0,76.5,0.1404494382022472
2019-10-20 17:18:32,89.0,78.0,74.0,76.0,0.14606741573033707
2019-10-20 17:18:38,88.0,77.0,73.0,75.0,0.14772727272727273
2019-10-20 17:18:42,89.0,77.0,73.0,75.0,0.15730337078651685
2019-10-20 17:18:43,89.0,76.0,72.0,74.0,0.16853932584269662
2019-10-20 17:18:49,90.0,76.0,72.0,74.0,0.17777777777777778
2019-10-20 17:18:51,90.0,76.0,73.0,74.5,0.17222222222222222
2019-10-20 17:18:52,91.0,76.0,73.0,74.5,0.1813186813186813
2019-10-20 17:18:53,90.0,74.0,71.0,72.5,0.19444444444444445
2019-10-20 17:19:00,90.0,77.0,74.0,75.5,0.16111111111111112
2019-10-20 17:19:02,91.0,78.0,74.0,76.0,0.16483516483516483
2019-10-20 17:19:05,92.0,79.0,74.0,76.5,0.16847826086956522
2019-10-20 17:19:06,91.0,78.0,73.0,75.5,0.17032967032967034
2019-10-20 17:19:12,92.0,79.0,74.0,76.5,0.16847826086956522
2019-10-20 17:19:15,91.0,78.0,73.0,75.5,0.17032967032967034
2019-10-20 17:19:16,92.0,78.0,73.0,75.5,0.1793478260869565
2019-10-20 17:19:18,93.0,79.0,73.0,76.0,0.1827956989247312
2019-10-20 17:19:19,94.0,79.0,73.0,76.0,0.19148936170212766
2019-10-20 17:19:23,93.0,78.0,72.0,75.0,0.1935483870967742
2019-10-20 17:19:27,92.0,77.0,71.0,74.0,0.1956521739130435
2019-10-20 17:19:30,91.0,76.0,70.0,73.0,0.1978021978021978
2019-10-20 17:19:36,90.0,75.0,69.0,72.0,0.2
2019-10-20 17:19:37,89.0,74.0,68.0,71.0,0.20224719101123595
2019-10-20 17:19:38,90.0,75.0,68.0,71.5,0.20555555555555555
2019-10-20 17:19:44,91.0,76.0,68.0,72.0,0.2087912087912088
2019-10-20 17:19:49,92.0,77.0,68.0,72.5,0.21195652173913043
2019-10-20 17:19:53,93.0,77.0,68.0,72.5,0.22043010752688172
2019-10-20 17:20:00,93.0,82.0,77.0,79.5,0.14516129032258066
2019-10-20 17:20:03,92.0,81.0,76.0,78.5,0.14673913043478262
2019-10-20 17:20:06,93.0,82.0,77.0,79.5,0.14516129032258066
2019-10-20 17:20:07,92.0,81.0,76.0,78.5,0.14673913043478262
2019-10-20 17:20:09,91.0,80.0,75.0,77.5,0.14835164835164835
2019-10-20 17:20:11,92.0,81.0,76.0,78.5,0.14673913043478262
2019-10-20 17:20:15,91.0,80.0,75.0,77.5,0.14835164835164835
2019-10-20 17:20:20,90.0,79.0,74.0,76.5,0.15
2019-10-20 17:20:21,89.0,78.0,73.0,75.5,0.15168539325842698
2019-10-20 17:20:24,89.0,78.0,72.0,75.0,0.15730337078651685
2019-10-20 17:20:33,90.0,79.0,72.0,75.5,0.16111111111111112
2019-10-20 17:20:37,89.0,78.0,71.0,74.5,0.16292134831460675
2019-10-20 17:20:43,90.0,79.0,71.0,75.0,0.16666666666666666
2019-10-20 17:20:51,89.0,78.0,70.0,74.0,0.16853932584269662
2019-10-20 17:20:55,88.0,77.0,69.0,73.0,0.17045454545454544
2019-10-20 17:20:56,87.0,76.0,68.0,72.0,0.1724137931034483
2019-10-20 17:20:58,87.0,76.0,69.0,72.5,0.16666666666666666
2019-10-20 17:21:00,87.0,78.0,76.0,77.0,0.11494252873563218
2019-10-20 17:21:02,87.0,78.0,76.0,77.0,0.11494252873563218
2019-10-20 17:21:05,86.0,77.0,75.0,76.0,0.11627906976744186
2019-10-20 17:21:06,85.0,76.0,74.0,75.0,0.11764705882352941
2019-10-20 17:21:08,86.0,76.0,74.0,75.0,0.12790697674418605
2019-10-20 17:21:11,87.0,77.0,75.0,76.0,0.12643678160919541
2019-10-20 17:21:13,87.0,77.0,75.0,76.0,0.12643678160919541
2019-10-20 17:21:14,85.0,75.0,73.0,74.0,0.12941176470588237
2019-10-20 17:21:16,86.0,76.0,73.0,74.5,0.13372093023255813
2019-10-20 17:21:19,85.0,75.0,72.0,73.5,0.13529411764705881
2019-10-20 17:21:27,84.0,74.0,71.0,72.5,0.13690476190476192
2019-10-20 17:21:29,83.0,73.0,70.0,71.5,0.13855421686746988
2019-10-20 17:21:38,82.0,72.0,69.0,70.5,0.1402439024390244
2019-10-20 17:21:43,81.0,71.0,68.0,69.5,0.1419753086419753
2019-10-20 17:21:47,79.0,69.0,66.0,67.5,0.14556962025316456
2019-10-20 17:21:48,78.0,68.0,65.0,66.5,0.14743589743589744
2019-10-20 17:21:51,77.0,67.0,64.0,65.5,0.14935064935064934
2019-10-20 17:21:55,76.0,66.0,63.0,64.5,0.1513157894736842
2019-10-20 17:22:00,75.0,66.0,65.0,65.5,0.12666666666666668
2019-10-20 17:22:01,74.0,65.0,64.0,64.5,0.12837837837837837
2019-10-20 17:22:03,73.0,64.0,63.0,63.5,0.13013698630136986
2019-10-20 17:22:05,73.0,64.0,63.0,63.5,0.13013698630136986
2019-10-20 17:22:07,72.0,63.0,62.0,62.5,0.13194444444444445
2019-10-20 17:22:08,73.0,64.0,62.0,63.0,0.136986301369863
2019-10-20 17:22:09,72.0,63.0,61.0,62.0,0.1388888888888889
2019-10-20 17:22:12,71.0,62.0,60.0,61.0,0.14084507042253522
2019-10-20 17:22:13,71.0,61.0,59.0,60.0,0.15492957746478872
2019-10-20 17:22:21,72.0,62.0,59.0,60.5,0.1597222222222222
2019-10-20 17:22:22,71.0,61.0,58.0,59.5,0.1619718309859155
2019-10-20 17:22:31,72.0,61.0,58.0,59.5,0.1736111111111111
2019-10-20 17:22:32,73.0,62.0,58.0,60.0,0.1780821917808219
2019-10-20 17:22:35,74.0,63.0,58.0,60.5,0.18243243243243243
2019-10-20 17:22:41,73.0,62.0,57.0,59.5,0.18493150684931506
2019-10-20 17:22:44,72.0,61.0,56.0,58.5,0.1875
2019-10-20 17:22:51,73.0,62.0,56.0,59.0,0.1917808219178082
2019-10-20 17:22:57,72.0,61.0,55.0,58.0,0.19444444444444445
2019-10-20 17:22:58,73.0,61.0,55.0,58.0,0.2054794520547945
2019-10-20 17:22:59,74.0,62.0,54.0,58.0,0.21621621621621623
2019-10-20 17:23:00,72.0,62.0,60.0,61.0,0.1527777777777778
2019-10-20 17:23:03,72.0,62.0,60.0,61.0,0.1527777777777778
2019-10-20 17:23:04,73.0,63.0,60.0,61.5,0.15753424657534246
2019-10-20 17:23:06,72.0,62.0,59.0,60.5,0.1597222222222222
2019-10-20 17:23:08,71.0,61.0,57.0,59.0,0.16901408450704225
2019-10-20 17:23:11,72.0,62.0,58.0,60.0,0.16666666666666666
2019-10-20 17:23:12,72.0,62.0,58.0,60.0,0.16666666666666666
2019-10-20 17:23:18,71.0,61.0,57.0,59.0,0.16901408450704225
2019-10-20 17:23:23,72.0,61.0,57.0,59.0,0.18055555555555555
2019-10-20 17:23:24,71.0,60.0,56.0,58.0,0.18309859154929578
2019-10-20 17:23:26,72.0,61.0,56.0,58.5,0.1875
2019-10-20 17:23:32,71.0,60.0,55.0,57.5,0.19014084507042253
2019-10-20 17:23:33,70.0,59.0,54.0,56.5,0.19285714285714287
2019-10-20 17:23:35,69.0,58.0,53.0,55.5,0.1956521739130435
2019-10-20 17:23:45,70.0,59.0,53.0,56.0,0.2
2019-10-20 17:23:48,69.0,58.0,52.0,55.0,0.2028985507246377
2019-10-20 17:23:53,68.0,57.0,51.0,54.0,0.20588235294117646
2019-10-20 17:23:56,69.0,57.0,51.0,54.0,0.21739130434782608
2019-10-20 17:23:58,68.0,56.0,50.0,53.0,0.22058823529411764
2019-10-20 17:24:00,66.0,55.0,54.0,54.5,0.17424242424242425
2019-10-20 17:24:01,65.0,54.0,53.0,53.5,0.17692307692307693
2019-10-20 17:24:03,64.0,53.0,52.0,52.5,0.1796875
2019-10-20 17:24:05,63.0,52.0,51.0,51.5,0.18253968253968253
2019-10-20 17:24:12,64.0,52.0,51.0,51.5,0.1953125
2019-10-20 17:24:14,63.0,51.0,50.0,50.5,0.1984126984126984
2019-10-20 17:24:15,63.0,50.0,49.0,49.5,0.21428571428571427
2019-10-20 17:24:21,62.0,49.0,48.0,48.5,0.21774193548387097
2019-10-20 17:24:22,60.0,47.0,46.0,46.5,0.225
2019-10-20 17:24:27,61.0,47.0,46.0,46.5,0.23770491803278687
2019-10-20 17:24:28,60.0,46.0,45.0,45.5,0.24166666666666667
2019-10-20 17:24:34,59.0,45.0,44.0,44.5,0.2457627118644068
2019-10-20 17:24:42,60.0,46.0,44.0,45.0,0.25
2019-10-20 17:24:46,59.0,45.0,43.0,44.0,0.2542372881355932
2019-10-20 17:24:49,58.0,44.0,42.0,43.0,0.25862068965517243
2019-10-20 17:24:53,57.0,43.0,41.0,42.0,0.2631578947368421
2019-10-20 17:25:00,56.0,43.0,42.0,42.5,0.24107142857142858
2019-10-20 17:25:03,55.0,42.0,41.0,41.5,0.24545454545454545
2019-10-20 17:25:17,56.0,43.0,41.0,42.0,0.25
2019-10-20 17:25:19,54.0,41.0,39.0,40.0,0.25925925925925924
2019-10-20 17:25:23,53.0,40.0,38.0,39.0,0.2641509433962264
2019-10-20 17:25:24,51.0,38.0,36.0,37.0,0.27450980392156865
2019-10-20 17:25:31,50.0,37.0,35.0,36.0,0.28
2019-10-20 17:25:32,49.0,36.0,34.0,35.0,0.2857142857142857
2019-10-20 17:25:33,49.0,36.0,35.0,35.5,0.2755102040816326
2019-10-20 17:25:35,48.0,35.0,34.0,34.5,0.28125
2019-10-20 17:25:37,47.0,34.0,33.0,33.5,0.2872340425531915
2019-10-20 17:25:38,48.0,35.0,33.0,34.0,0.2916666666666667
2019-10-20 17:25:43,48.0,33.0,31.0,32.0,0.3333333333333333
2019-10-20 17:25:48,47.0,32.0,30.0,31.0,0.3404255319148936
2019-10-20 17:26:00,47.0,36.0,32.0,34.0,0.2765957446808511
2019-10-20 17:26:01,48.0,37.0,32.0,34.5,0.28125
2019-10-20 17:26:02,49.0,38.0,32.0,35.0,0.2857142857142857
2019-10-20 17:26:07,50.0,39.0,32.0,35.5,0.29
2019-10-20 17:26:11,49.0,38.0,31.0,34.5,0.29591836734693877
2019-10-20 17:26:15,50.0,38.0,31.0,34.5,0.31
2019-10-20 17:26:19,49.0,37.0,30.0,33.5,0.3163265306122449
2019-10-20 17:26:21,50.0,38.0,30.0,34.0,0.32
2019-10-20 17:26:26,51.0,39.0,30.0,34.5,0.3235294117647059
2019-10-20 17:26:36,51.0,39.0,31.0,35.0,0.3137254901960784
2019-10-20 17:26:45,52.0,39.0,31.0,35.0,0.3269230769230769
2019-10-20 17:26:50,51.0,38.0,30.0,34.0,0.3333333333333333
2019-10-20 17:26:51,50.0,37.0,29.0,33.0,0.34
2019-10-20 17:26:53,50.0,37.0,30.0,33.5,0.33
2019-10-20 17:26:56,51.0,37.0,30.0,33.5,0.3431372549019608
2019-10-20 17:27:00,51.0,40.0,37.0,38.5,0.24509803921568626
2019-10-20 17:27:08,50.0,39.0,36.0,37.5,0.25
2019-10-20 17:27:10,49.0,38.0,35.0,36.5,0.25510204081632654
2019-10-20 17:27:17,50.0,39.0,35.0,37.0,0.26
2019-10-20 17:27:20,49.0,38.0,34.0,36.0,0.2653061224489796
2019-10-20 17:27:21,48.0,37.0,33.0,35.0,0.2708333333333333
2019-10-20 17:27:23,48.0,37.0,32.0,34.5,0.28125
2019-10-20 17:27:25,47.0,36.0,31.0,33.5,0.2872340425531915
2019-10-20 17:27:26,48.0,36.0,31.0,33.5,0.3020833333333333
2019-10-20 17:27:29,47.0,35.0,30.0,32.5,0.30851063829787234
2019-10-20 17:27:31,45.0,33.0,28.0,30.5,0.32222222222222224
2019-10-20 17:27:33,44.0,32.0,27.0,29.5,0.32954545454545453
2019-10-20 17:27:35,44.0,32.0,26.0,29.0,0.3409090909090909
2019-10-20 17:27:36,45.0,32.0,26.0,29.0,0.35555555555555557
2019-10-20 17:27:37,44.0,31.0,25.0,28.0,0.36363636363636365
2019-10-20 17:27:41,45.0,31.0,25.0,28.0,0.37777777777777777
2019-10-20 17:27:44,44.0,30.0,24.0,27.0,0.38636363636363635
2019-10-20 17:27:47,43.0,29.0,23.0,26.0,0.3953488372093023
2019-10-20 17:27:51,43.0,29.0,24.0,26.5,0.38372093023255816
2019-10-20 17:27:52,44.0,29.0,24.0,26.5,0.3977272727272727
2019-10-20 17:27:53,43.0,27.0,22.0,24.5,0.43023255813953487
2019-10-20 17:27:54,44.0,28.0,23.0,25.5,0.42045454545454547
2019-10-20 17:27:58,45.0,29.0,23.0,26.0,0.4222222222222222
2019-10-20 17:28:00,45.0,34.0,29.0,31.5,0.3
2019-10-20 17:28:05,44.0,33.0,28.0,30.5,0.3068181818181818
2019-10-20 17:28:06,43.0,32.0,27.0,29.5,0.313953488372093
2019-10-20 17:28:09,41.0,30.0,25.0,27.5,0.32926829268292684
2019-10-20 17:28:18,39.0,28.0,23.0,25.5,0.34615384615384615
2019-10-20 17:28:22,38.0,27.0,22.0,24.5,0.35526315789473684
2019-10-20 17:28:24,37.0,26.0,21.0,23.5,0.36486486486486486
2019-10-20 17:28:31,38.0,27.0,21.0,24.0,0.3684210526315789
2019-10-20 17:28:33,37.0,26.0,20.0,23.0,0.3783783783783784
2019-10-20 17:28:36,37.0,26.0,19.0,22.5,0.3918918918918919
2019-10-20 17:28:46,37.0,26.0,20.0,23.0,0.3783783783783784
2019-10-20 17:28:47,38.0,27.0,20.0,23.5,0.3815789473684211
2019-10-20 17:28:48,39.0,27.0,20.0,23.5,0.3974358974358974
2019-10-20 17:28:53,39.0,27.0,21.0,24.0,0.38461538461538464
2019-10-20 17:29:00,39.0,29.0,27.0,28.0,0.28205128205128205
2019-10-20 17:29:01,38.0,28.0,26.0,27.0,0.2894736842105263
2019-10-20 17:29:05,37.0,27.0,25.0,26.0,0.2972972972972973
2019-10-20 17:29:08,36.0,26.0,24.0,25.0,0.3055555555555556
2019-10-20 17:29:09,37.0,27.0,24.0,25.5,0.3108108108108108
2019-10-20 17:29:18,38.0,28.0,24.0,26.0,0.3157894736842105
2019-10-20 17:29:25,37.0,27.0,23.0,25.0,0.32432432432432434
2019-10-20 17:29:26,36.0,26.0,22.0,24.0,0.3333333333333333
2019-10-20 17:29:27,35.0,25.0,21.0,23.0,0.34285714285714286
2019-10-20 17:29:30,36.0,26.0,21.0,23.5,0.3472222222222222
2019-10-20 17:29:34,37.0,26.0,21.0,23.5,0.36486486486486486
2019-10-20 17:29:39,36.0,25.0,20.0,22.5,0.375
2019-10-20 17:29:48,37.0,25.0,20.0,22.5,0.3918918918918919
2019-10-20 17:29:50,36.0,24.0,19.0,21.5,0.4027777777777778
2019-10-20 17:29:54,36.0,24.0,20.0,22.0,0.3888888888888889
2019-10-20 17:29:56,37.0,23.0,19.0,21.0,0.43243243243243246
2019-10-20 17:30:00,37.0,27.0,23.0,25.0,0.32432432432432434
2019-10-20 17:30:01,38.0,28.0,24.0,26.0,0.3157894736842105
2019-10-20 17:30:09,38.0,28.0,23.0,25.5,0.32894736842105265
2019-10-20 17:30:29,39.0,29.0,23.0,26.0,0.3333333333333333
2019-10-20 17:30:33,38.0,28.0,22.0,25.0,0.34210526315789475
2019-10-20 17:30:42,39.0,29.0,22.0,25.5,0.34615384615384615
2019-10-20 17:30:44,40.0,30.0,22.0,26.0,0.35
2019-10-20 17:30:48,41.0,31.0,22.0,26.5,0.35365853658536583
2019-10-20 17:30:49,41.0,31.0,23.0,27.0,0.34146341463414637
2019-10-20 17:30:51,42.0,31.0,23.0,27.0,0.35714285714285715
2019-10-20 17:30:52,43.0,31.0,23.0,27.0,0.37209302325581395
2019-10-20 17:30:53,44.0,31.0,23.0,27.0,0.38636363636363635
2019-10-20 17:30:54,43.0,30.0,23.0,26.5,0.38372093023255816
2019-10-20 17:30:58,43.0,30.0,24.0,27.0,0.37209302325581395
2019-10-20 17:31:00,43.0,34.0,30.0,32.0,0.2558139534883721
2019-10-20 17:31:04,42.0,33.0,29.0,31.0,0.2619047619047619
2019-10-20 17:31:09,41.0,32.0,28.0,30.0,0.2682926829268293
2019-10-20 17:31:13,40.0,31.0,27.0,29.0,0.275
2019-10-20 17:31:16,39.0,30.0,26.0,28.0,0.28205128205128205
2019-10-20 17:31:17,38.0,29.0,25.0,27.0,0.2894736842105263
2019-10-20 17:31:18,37.0,28.0,24.0,26.0,0.2972972972972973
2019-10-20 17:31:20,35.0,26.0,22.0,24.0,0.3142857142857143
2019-10-20 17:31:21,34.0,25.0,21.0,23.0,0.3235294117647059
2019-10-20 17:31:24,33.0,24.0,20.0,22.0,0.3333333333333333
2019-10-20 17:31:25,32.0,23.0,19.0,21.0,0.34375
2019-10-20 17:31:27,33.0,23.0,19.0,21.0,0.36363636363636365
2019-10-20 17:31:29,32.0,22.0,18.0,20.0,0.375
2019-10-20 17:31:33,31.0,21.0,17.0,19.0,0.3870967741935484
2019-10-20 17:31:34,31.0,21.0,18.0,19.5,0.3709677419354839
2019-10-20 17:31:36,29.0,19.0,16.0,17.5,0.39655172413793105
2019-10-20 17:31:38,29.0,18.0,15.0,16.5,0.43103448275862066
2019-10-20 17:31:39,28.0,17.0,14.0,15.5,0.44642857142857145
2019-10-20 17:31:40,26.0,15.0,12.0,13.5,0.4807692307692308
2019-10-20 17:31:42,25.0,14.0,11.0,12.5,0.5
2019-10-20 17:31:43,25.0,14.0,12.0,13.0,0.48
2019-10-20 17:31:45,26.0,14.0,12.0,13.0,0.5
2019-10-20 17:31:46,26.0,14.0,13.0,13.5,0.4807692307692308
2019-10-20 17:31:49,25.0,13.0,12.0,12.5,0.5
2019-10-20 17:31:51,26.0,13.0,12.0,12.5,0.5192307692307693
2019-10-20 17:31:57,25.0,12.0,11.0,11.5,0.54
2019-10-20 17:31:58,24.0,11.0,10.0,10.5,0.5625
2019-10-20 17:32:00,24.0,13.0,11.0,12.0,0.5
2019-10-20 17:32:01,23.0,12.0,10.0,11.0,0.5217391304347826
2019-10-20 17:32:07,25.0,13.0,11.0,12.0,0.52
2019-10-20 17:32:11,24.0,12.0,10.0,11.0,0.5416666666666666
2019-10-20 17:32:18,22.0,10.0,8.0,9.0,0.5909090909090909
2019-10-20 17:32:21,21.0,9.0,7.0,8.0,0.6190476190476191
2019-10-20 17:32:22,20.0,8.0,6.0,7.0,0.65
2019-10-20 17:32:23,19.0,7.0,5.0,6.0,0.6842105263157895
2019-10-20 17:32:43,19.0,7.0,6.0,6.5,0.6578947368421053
2019-10-20 17:32:49,19.0,7.0,7.0,7.0,0.631578947368421
2019-10-20 17:32:50,18.0,6.0,6.0,6.0,0.6666666666666666
2019-10-20 17:32:53,19.0,6.0,6.0,6.0,0.6842105263157895
2019-10-20 17:32:55,20.0,6.0,6.0,6.0,0.7
2019-10-20 17:32:57,21.0,6.0,6.0,6.0,0.7142857142857143
2019-10-20 17:32:58,20.0,5.0,5.0,5.0,0.75
2019-10-20 17:33:00,20.0,9.0,5.0,7.0,0.65
2019-10-20 17:33:01,19.0,8.0,4.0,6.0,0.6842105263157895
2019-10-20 17:33:04,19.0,7.0,3.0,5.0,0.7368421052631579
2019-10-20 17:33:05,20.0,8.0,3.0,5.5,0.725
2019-10-20 17:33:17,21.0,9.0,4.0,6.5,0.6904761904761905
